target,source,flowunique,flow,hour
GLSZ04,TMSZ01,99,100,12
GLSZ04,TMSZ02,621,629,12
GLSZ04,TMSZ03,369,366,12
GLSZ04,TMSZ04,386,392,12
GLSZ04,TMSZ05,123,122,12
GLSZ04,TNSZ01,55,57,12
GLSZ04,TNSZ02,45,45,12
GLSZ04,TNSZ04,86,85,12
GLSZ04,TPSZ01,58,58,12
GLSZ04,TPSZ02,348,342,12
GLSZ04,TPSZ03,85,84,12
GLSZ04,TPSZ04,58,58,12
GLSZ04,TPSZ05,57,57,12
GLSZ04,TPSZ06,90,90,12
GLSZ04,TPSZ07,53,53,12
GLSZ04,TPSZ09,132,131,12
GLSZ04,TPSZ11,55,55,12
GLSZ04,TPSZ12,319,321,12
GLSZ04,TSSZ02,88,88,12
GLSZ04,TSSZ05,47,47,12
GLSZ04,WCSZ01,101,101,12
GLSZ04,WDSZ02,41,42,12
GLSZ04,WDSZ03,147,146,12
GLSZ04,WDSZ04,70,70,12
GLSZ04,WDSZ05,45,45,12
GLSZ04,WDSZ08,49,49,12
GLSZ04,WDSZ09,104,103,12
GLSZ04,YSSZ02,70,70,12
GLSZ04,YSSZ03,72,70,12
GLSZ04,YSSZ04,115,113,12
GLSZ04,YSSZ09,131,128,12
GLSZ04,AMSZ01,49,49,16
GLSZ04,AMSZ02,97,99,16
GLSZ04,AMSZ03,134,135,16
GLSZ04,AMSZ04,82,82,16
GLSZ04,AMSZ05,40,41,16
GLSZ04,AMSZ06,58,59,16
GLSZ04,AMSZ08,51,53,16
GLSZ04,AMSZ09,42,42,16
GLSZ04,BDSZ01,478,473,16
GLSZ04,BDSZ02,136,139,16
GLSZ04,BDSZ03,594,586,16
GLSZ04,BDSZ04,1122,1108,16
GLSZ04,BDSZ05,494,497,16
GLSZ04,BDSZ06,317,312,16
GLSZ04,BDSZ07,111,115,16
GLSZ04,BDSZ08,59,61,16
GLSZ04,BKSZ01,43,43,16
GLSZ04,BKSZ02,70,69,16
GLSZ04,BKSZ07,62,62,16
GLSZ04,BKSZ09,84,85,16
GLSZ04,BLSZ02,40,41,16
GLSZ04,BMSZ01,435,429,16
GLSZ04,BMSZ02,59,61,16
GLSZ04,BMSZ03,50,50,16
GLSZ04,BMSZ04,62,61,16
GLSZ04,BMSZ05,88,86,16
GLSZ04,BMSZ07,147,144,16
GLSZ04,BMSZ08,70,70,16
GLSZ04,BMSZ09,92,95,16
GLSZ04,BMSZ10,112,115,16
GLSZ04,BMSZ13,63,62,16
GLSZ04,BMSZ16,103,105,16
GLSZ04,BPSZ05,63,62,16
GLSZ04,BSSZ01,180,182,16
GLSZ04,BSSZ02,85,86,16
GLSZ04,BSSZ03,228,227,16
GLSZ04,BTSZ01,116,116,16
GLSZ04,BTSZ06,53,53,16
GLSZ04,CCSZ01,55,57,16
GLSZ04,CHSZ01,58,58,16
GLSZ04,CHSZ02,63,62,16
GLSZ04,CHSZ03,599,591,16
GLSZ04,CKSZ01,42,42,16
GLSZ04,CKSZ02,49,50,16
GLSZ04,CKSZ03,47,50,16
GLSZ04,CKSZ06,47,47,16
GLSZ04,CLSZ04,90,89,16
GLSZ04,CLSZ06,115,113,16
GLSZ04,CLSZ08,46,46,16
GLSZ04,DTSZ01,1111,1118,16
GLSZ04,DTSZ02,1295,1320,16
GLSZ04,DTSZ03,563,571,16
GLSZ04,DTSZ05,127,130,16
GLSZ04,DTSZ06,54,54,16
GLSZ04,DTSZ08,173,176,16
GLSZ04,DTSZ09,131,130,16
GLSZ04,DTSZ10,41,41,16
GLSZ04,DTSZ11,108,105,16
GLSZ04,DTSZ12,414,409,16
GLSZ04,GLSZ01,527,536,16
GLSZ04,GLSZ02,659,667,16
GLSZ04,GLSZ03,602,581,16
GLSZ04,GLSZ04,6603,7738,16
GLSZ04,GLSZ05,3198,3205,16
GLSZ04,HGSZ01,65,63,16
GLSZ04,HGSZ02,96,95,16
GLSZ04,HGSZ03,77,76,16
GLSZ04,HGSZ04,153,154,16
GLSZ04,HGSZ05,135,139,16
GLSZ04,HGSZ06,50,50,16
GLSZ04,HGSZ07,320,335,16
GLSZ04,HGSZ08,289,292,16
GLSZ04,JESZ01,62,62,16
GLSZ04,JESZ02,59,61,16
GLSZ04,JESZ03,43,43,16
GLSZ04,JESZ05,211,211,16
GLSZ04,JESZ07,42,45,16
GLSZ04,JWSZ02,65,65,16
GLSZ04,JWSZ03,101,100,16
GLSZ04,JWSZ04,96,96,16
GLSZ04,JWSZ06,117,117,16
GLSZ04,JWSZ08,144,143,16
GLSZ04,JWSZ09,184,185,16
GLSZ04,KLSZ01,352,367,16
GLSZ04,KLSZ02,459,456,16
GLSZ04,KLSZ03,456,459,16
GLSZ04,KLSZ04,323,335,16
GLSZ04,KLSZ05,1345,1345,16
GLSZ04,KLSZ06,822,807,16
GLSZ04,KLSZ07,181,184,16
GLSZ04,KLSZ08,444,439,16
GLSZ04,KLSZ09,575,595,16
GLSZ04,MPSZ01,563,556,16
GLSZ04,MPSZ02,691,679,16
GLSZ04,MPSZ03,1135,1110,16
GLSZ04,MSSZ01,73,73,16
GLSZ04,MUSZ01,207,209,16
GLSZ04,MUSZ02,42,42,16
GLSZ04,MUSZ03,82,81,16
GLSZ04,NTSZ01,74,76,16
GLSZ04,NTSZ04,126,126,16
GLSZ04,NVSZ01,329,335,16
GLSZ04,NVSZ02,201,203,16
GLSZ04,NVSZ03,49,49,16
GLSZ04,ORSZ01,55,55,16
GLSZ04,ORSZ02,1408,1422,16
GLSZ04,ORSZ03,482,485,16
GLSZ04,OTSZ01,350,348,16
GLSZ04,OTSZ02,248,250,16
GLSZ04,OTSZ03,517,518,16
GLSZ04,OTSZ04,171,177,16
GLSZ04,PGSZ01,45,45,16
GLSZ04,PGSZ03,162,166,16
GLSZ04,PGSZ04,146,147,16
GLSZ04,PGSZ05,84,84,16
GLSZ04,PLSZ01,47,47,16
GLSZ04,PNSZ01,78,80,16
GLSZ04,PRSZ02,134,132,16
GLSZ04,PRSZ03,290,284,16
GLSZ04,PRSZ04,42,42,16
GLSZ04,PRSZ05,143,144,16
GLSZ04,PRSZ06,41,41,16
GLSZ04,PRSZ08,49,49,16
GLSZ04,QTSZ04,80,78,16
GLSZ04,QTSZ05,63,62,16
GLSZ04,QTSZ06,95,95,16
GLSZ04,QTSZ08,100,100,16
GLSZ04,QTSZ10,51,51,16
GLSZ04,QTSZ11,77,77,16
GLSZ04,QTSZ14,68,66,16
GLSZ04,RCSZ01,394,379,16
GLSZ04,RCSZ02,648,648,16
GLSZ04,RCSZ03,130,127,16
GLSZ04,RCSZ04,169,167,16
GLSZ04,RCSZ05,243,238,16
GLSZ04,RCSZ09,147,147,16
GLSZ04,RCSZ10,772,798,16
GLSZ04,RVSZ05,47,49,16
GLSZ04,SBSZ03,63,63,16
GLSZ04,SBSZ04,72,70,16
GLSZ04,SBSZ09,58,58,16
GLSZ04,SESZ02,150,150,16
GLSZ04,SESZ03,157,161,16
GLSZ04,SESZ04,70,72,16
GLSZ04,SESZ05,65,65,16
GLSZ04,SESZ06,128,127,16
GLSZ04,SGSZ01,89,88,16
GLSZ04,SGSZ03,95,93,16
GLSZ04,SGSZ04,139,135,16
GLSZ04,SGSZ05,51,51,16
GLSZ04,SGSZ06,374,367,16
GLSZ04,SGSZ07,111,111,16
GLSZ04,SISZ01,325,323,16
GLSZ04,SKSZ01,55,55,16
GLSZ04,SKSZ04,50,50,16
GLSZ04,SRSZ01,73,72,16
GLSZ04,SRSZ02,144,143,16
GLSZ04,SRSZ03,85,84,16
GLSZ04,SVSZ01,70,69,16
GLSZ04,TMSZ01,159,167,16
GLSZ04,TMSZ02,664,656,16
GLSZ04,TMSZ03,351,358,16
GLSZ04,TMSZ04,387,394,16
GLSZ04,TMSZ05,269,274,16
GLSZ04,TNSZ01,90,89,16
GLSZ04,TNSZ02,43,43,16
GLSZ04,TNSZ03,45,45,16
GLSZ04,TNSZ04,103,103,16
GLSZ04,TPSZ01,66,65,16
GLSZ04,TPSZ02,319,320,16
GLSZ04,TPSZ03,53,54,16
GLSZ04,TPSZ04,51,51,16
GLSZ04,TPSZ05,58,58,16
GLSZ04,TPSZ06,53,53,16
GLSZ04,TPSZ07,42,42,16
GLSZ04,TPSZ09,120,117,16
GLSZ04,TPSZ11,43,45,16
GLSZ04,TPSZ12,320,327,16
GLSZ04,TSSZ02,85,84,16
GLSZ04,TSSZ03,51,51,16
GLSZ04,TSSZ05,49,49,16
GLSZ04,TSSZ06,97,99,16
GLSZ04,WCSZ01,65,65,16
GLSZ04,WDSZ01,46,46,16
GLSZ04,WDSZ03,111,112,16
GLSZ04,WDSZ04,77,76,16
GLSZ04,WDSZ05,43,45,16
GLSZ04,WDSZ06,66,65,16
GLSZ04,WDSZ08,42,42,16
GLSZ04,WDSZ09,165,166,16
GLSZ04,YSSZ02,92,90,16
GLSZ04,YSSZ03,72,70,16
GLSZ04,YSSZ04,86,85,16
GLSZ04,YSSZ09,111,109,16
GLSZ04,AMSZ02,49,50,20
GLSZ04,AMSZ03,46,46,20
GLSZ04,AMSZ04,45,45,20
GLSZ04,BDSZ01,212,211,20
GLSZ04,BDSZ02,62,62,20
GLSZ04,BDSZ03,271,273,20
GLSZ04,BDSZ04,540,558,20
GLSZ04,BDSZ05,211,208,20
GLSZ04,BDSZ06,162,163,20
GLSZ04,BDSZ07,69,69,20
GLSZ04,BMSZ01,321,321,20
GLSZ04,BMSZ07,70,69,20
GLSZ04,BMSZ09,111,111,20
GLSZ04,BMSZ10,47,47,20
GLSZ04,BMSZ16,49,50,20
GLSZ04,BPSZ05,43,43,20
GLSZ04,BSSZ01,80,78,20
GLSZ04,BSSZ03,111,109,20
GLSZ04,BTSZ01,41,42,20
GLSZ04,CHSZ03,394,386,20
GLSZ04,CLSZ04,57,57,20
GLSZ04,CLSZ06,63,63,20
GLSZ04,DTSZ01,662,678,20
GLSZ04,DTSZ02,678,662,20
GLSZ04,DTSZ03,655,653,20
GLSZ04,DTSZ05,62,61,20
GLSZ04,DTSZ06,89,89,20
GLSZ04,DTSZ08,78,77,20
GLSZ04,DTSZ09,51,53,20
GLSZ04,DTSZ11,59,59,20
GLSZ04,DTSZ12,433,429,20
GLSZ04,GLSZ01,258,261,20
GLSZ04,GLSZ02,397,397,20
GLSZ04,GLSZ03,274,284,20
GLSZ04,GLSZ04,4694,5613,20
GLSZ04,GLSZ05,1678,1671,20
GLSZ04,HGSZ02,41,42,20
GLSZ04,HGSZ03,47,47,20
GLSZ04,HGSZ04,68,68,20
GLSZ04,HGSZ05,55,57,20
GLSZ04,HGSZ07,139,136,20
GLSZ04,HGSZ08,131,135,20
GLSZ04,JESZ05,92,90,20
GLSZ04,JWSZ03,41,42,20
GLSZ04,JWSZ08,59,61,20
GLSZ04,JWSZ09,85,84,20
GLSZ04,KLSZ01,211,213,20
GLSZ04,KLSZ02,279,284,20
GLSZ04,KLSZ03,265,259,20
GLSZ04,KLSZ04,216,212,20
GLSZ04,KLSZ05,977,969,20
GLSZ04,KLSZ06,788,809,20
GLSZ04,KLSZ07,126,126,20
GLSZ04,KLSZ08,203,205,20
GLSZ04,KLSZ09,414,427,20
GLSZ04,MPSZ01,378,394,20
GLSZ04,MPSZ02,450,451,20
GLSZ04,MPSZ03,620,622,20
GLSZ04,MSSZ01,49,49,20
GLSZ04,MUSZ01,176,178,20
GLSZ04,MUSZ03,51,51,20
GLSZ04,NTSZ01,49,49,20
GLSZ04,NTSZ04,68,66,20
GLSZ04,NTSZ06,43,45,20
GLSZ04,NVSZ01,211,212,20
GLSZ04,NVSZ02,123,127,20
GLSZ04,ORSZ01,49,49,20
GLSZ04,ORSZ02,720,734,20
GLSZ04,ORSZ03,379,377,20
GLSZ04,OTSZ01,224,224,20
GLSZ04,OTSZ02,142,140,20
GLSZ04,OTSZ03,428,429,20
GLSZ04,OTSZ04,116,116,20
GLSZ04,PGSZ03,65,63,20
GLSZ04,PGSZ04,49,49,20
GLSZ04,PRSZ03,117,116,20
GLSZ04,PRSZ05,81,81,20
GLSZ04,QTSZ06,45,45,20
GLSZ04,QTSZ08,46,46,20
GLSZ04,RCSZ01,431,433,20
GLSZ04,RCSZ02,934,973,20
GLSZ04,RCSZ03,76,74,20
GLSZ04,RCSZ04,112,111,20
GLSZ04,RCSZ05,126,126,20
GLSZ04,RCSZ09,85,85,20
GLSZ04,RCSZ10,344,338,20
GLSZ04,SESZ02,72,72,20
GLSZ04,SESZ03,97,96,20
GLSZ04,SESZ04,43,43,20
GLSZ04,SESZ06,80,81,20
GLSZ04,SGSZ04,86,86,20
GLSZ04,SGSZ06,239,243,20
GLSZ04,SGSZ07,42,42,20
GLSZ04,SISZ01,292,293,20
GLSZ04,SRSZ01,78,78,20
GLSZ04,SRSZ02,167,169,20
GLSZ04,SRSZ03,78,78,20
GLSZ04,TMSZ01,88,89,20
GLSZ04,TMSZ02,317,319,20
GLSZ04,TMSZ03,190,193,20
GLSZ04,TMSZ04,200,197,20
GLSZ04,TMSZ05,117,119,20
GLSZ04,TNSZ01,54,55,20
GLSZ04,TPSZ02,149,150,20
GLSZ04,TPSZ12,146,144,20
GLSZ04,TSSZ02,80,81,20
GLSZ04,WDSZ09,82,84,20
GLSZ04,YSSZ02,47,47,20
GLSZ04,YSSZ03,49,49,20
GLSZ04,YSSZ04,54,54,20
GLSZ04,YSSZ09,55,55,20
BTSZ01,AMSZ03,41,41,8
BTSZ01,BDSZ04,43,45,8
BTSZ01,BKSZ01,142,139,8
BTSZ01,BKSZ02,176,173,8
BTSZ01,BKSZ04,77,76,8
BTSZ01,BKSZ05,575,576,8
BTSZ01,BKSZ06,140,142,8
BTSZ01,BKSZ07,386,382,8
BTSZ01,BKSZ08,578,566,8
BTSZ01,BKSZ09,493,509,8
BTSZ01,BPSZ01,122,122,8
BTSZ01,BPSZ02,184,181,8
BTSZ01,BPSZ03,105,107,8
BTSZ01,BPSZ04,196,196,8
BTSZ01,BPSZ05,304,306,8
BTSZ01,BPSZ06,251,250,8
BTSZ01,BPSZ07,504,512,8
BTSZ01,BSSZ01,90,89,8
BTSZ01,BSSZ03,54,55,8
BTSZ01,BTSZ01,1995,2387,8
BTSZ01,BTSZ02,225,227,8
BTSZ01,BTSZ03,309,325,8
BTSZ01,BTSZ04,117,116,8
BTSZ01,BTSZ05,69,68,8
BTSZ01,BTSZ06,225,235,8
BTSZ01,BTSZ07,74,78,8
BTSZ01,BTSZ08,69,69,8
BTSZ01,CCSZ01,41,42,8
BTSZ01,CHSZ03,42,43,8
BTSZ01,CKSZ01,122,120,8
BTSZ01,CKSZ02,96,96,8
BTSZ01,CKSZ03,111,109,8
BTSZ01,CKSZ04,57,57,8
BTSZ01,CKSZ05,186,184,8
BTSZ01,CKSZ06,103,101,8
BTSZ01,CLSZ01,136,140,8
BTSZ01,CLSZ02,489,510,8
BTSZ01,CLSZ04,417,413,8
BTSZ01,CLSZ06,238,235,8
BTSZ01,CLSZ07,88,86,8
BTSZ01,CLSZ08,77,77,8
BTSZ01,GLSZ04,88,88,8
BTSZ01,JESZ01,95,97,8
BTSZ01,JESZ02,119,123,8
BTSZ01,JESZ03,104,107,8
BTSZ01,JESZ05,66,68,8
BTSZ01,JWSZ02,95,95,8
BTSZ01,JWSZ03,173,167,8
BTSZ01,JWSZ04,92,90,8
BTSZ01,JWSZ08,130,127,8
BTSZ01,JWSZ09,158,161,8
BTSZ01,KLSZ01,41,41,8
BTSZ01,NVSZ01,65,65,8
BTSZ01,NVSZ02,58,58,8
BTSZ01,QTSZ01,89,90,8
BTSZ01,QTSZ02,73,74,8
BTSZ01,QTSZ04,43,43,8
BTSZ01,QTSZ08,47,49,8
BTSZ01,QTSZ09,73,73,8
BTSZ01,QTSZ10,59,59,8
BTSZ01,QTSZ11,59,61,8
BTSZ01,RCSZ02,43,43,8
BTSZ01,SGSZ06,43,45,8
BTSZ01,TMSZ02,45,45,8
BTSZ01,TMSZ03,42,43,8
BTSZ01,TNSZ01,76,76,8
BTSZ01,TNSZ04,140,139,8
BTSZ01,TPSZ01,42,42,8
BTSZ01,TPSZ02,66,65,8
BTSZ01,WCSZ01,65,65,8
BTSZ01,WDSZ03,93,95,8
BTSZ01,WDSZ05,47,47,8
BTSZ01,WDSZ06,41,41,8
BTSZ01,YSSZ04,43,45,8
BTSZ01,YSSZ09,49,50,8
BTSZ01,BDSZ04,51,51,12
BTSZ01,BKSZ01,100,103,12
BTSZ01,BKSZ02,169,167,12
BTSZ01,BKSZ04,50,50,12
BTSZ01,BKSZ05,487,502,12
BTSZ01,BKSZ06,155,154,12
BTSZ01,BKSZ07,464,468,12
BTSZ01,BKSZ08,440,450,12
BTSZ01,BKSZ09,397,416,12
BTSZ01,BMSZ01,112,111,12
BTSZ01,BMSZ07,66,66,12
BTSZ01,BMSZ09,49,49,12
BTSZ01,BPSZ01,81,81,12
BTSZ01,BPSZ02,181,180,12
BTSZ01,BPSZ03,89,92,12
BTSZ01,BPSZ04,132,132,12
BTSZ01,BPSZ05,329,333,12
BTSZ01,BPSZ06,200,197,12
BTSZ01,BPSZ07,284,292,12
BTSZ01,BSSZ01,104,103,12
BTSZ01,BSSZ03,42,42,12
BTSZ01,BTSZ01,1955,2333,12
BTSZ01,BTSZ02,352,358,12
BTSZ01,BTSZ03,251,251,12
BTSZ01,BTSZ04,112,109,12
BTSZ01,BTSZ05,111,112,12
BTSZ01,BTSZ06,288,279,12
BTSZ01,BTSZ07,51,53,12
BTSZ01,BTSZ08,68,68,12
BTSZ01,CCSZ01,54,57,12
BTSZ01,CHSZ03,53,53,12
BTSZ01,CKSZ01,93,93,12
BTSZ01,CKSZ02,85,84,12
BTSZ01,CKSZ03,142,140,12
BTSZ01,CKSZ04,49,49,12
BTSZ01,CKSZ05,135,132,12
BTSZ01,CKSZ06,50,50,12
BTSZ01,CLSZ01,88,92,12
BTSZ01,CLSZ02,473,495,12
BTSZ01,CLSZ04,397,413,12
BTSZ01,CLSZ06,297,292,12
BTSZ01,CLSZ07,81,81,12
BTSZ01,CLSZ08,112,109,12
BTSZ01,DTSZ01,65,63,12
BTSZ01,DTSZ02,90,89,12
BTSZ01,DTSZ03,89,90,12
BTSZ01,GLSZ04,112,109,12
BTSZ01,GLSZ05,50,51,12
BTSZ01,HGSZ08,42,42,12
BTSZ01,JESZ01,99,99,12
BTSZ01,JESZ02,76,77,12
BTSZ01,JESZ03,227,223,12
BTSZ01,JESZ04,42,42,12
BTSZ01,JESZ05,392,401,12
BTSZ01,JESZ08,59,59,12
BTSZ01,JWSZ02,66,66,12
BTSZ01,JWSZ03,124,123,12
BTSZ01,JWSZ04,51,51,12
BTSZ01,JWSZ08,86,85,12
BTSZ01,JWSZ09,153,149,12
BTSZ01,KLSZ05,41,41,12
BTSZ01,KLSZ06,49,49,12
BTSZ01,KLSZ07,55,57,12
BTSZ01,MPSZ03,43,43,12
BTSZ01,MUSZ01,68,69,12
BTSZ01,NTSZ04,55,55,12
BTSZ01,NVSZ01,90,89,12
BTSZ01,NVSZ02,176,173,12
BTSZ01,NVSZ03,50,51,12
BTSZ01,NVSZ04,54,55,12
BTSZ01,ORSZ02,402,394,12
BTSZ01,ORSZ03,82,81,12
BTSZ01,OTSZ01,53,53,12
BTSZ01,OTSZ03,103,103,12
BTSZ01,QTSZ01,100,104,12
BTSZ01,QTSZ02,142,140,12
BTSZ01,QTSZ05,43,43,12
BTSZ01,QTSZ06,80,80,12
BTSZ01,QTSZ08,171,171,12
BTSZ01,QTSZ09,74,73,12
BTSZ01,QTSZ10,112,112,12
BTSZ01,QTSZ11,90,92,12
BTSZ01,QTSZ14,41,41,12
BTSZ01,RCSZ01,69,69,12
BTSZ01,RCSZ02,66,65,12
BTSZ01,RCSZ09,54,54,12
BTSZ01,RCSZ10,100,101,12
BTSZ01,SGSZ06,58,59,12
BTSZ01,SISZ01,41,41,12
BTSZ01,TMSZ02,51,51,12
BTSZ01,TNSZ01,77,77,12
BTSZ01,TNSZ03,59,61,12
BTSZ01,TNSZ04,122,120,12
BTSZ01,TPSZ01,49,49,12
BTSZ01,TPSZ02,99,99,12
BTSZ01,WDSZ03,51,51,12
BTSZ01,WDSZ05,49,50,12
BTSZ01,WDSZ09,43,43,12
BTSZ01,AMSZ02,45,46,16
BTSZ01,BDSZ04,51,53,16
BTSZ01,BKSZ01,112,111,16
BTSZ01,BKSZ02,144,140,16
BTSZ01,BKSZ04,63,62,16
BTSZ01,BKSZ05,482,483,16
BTSZ01,BKSZ06,86,85,16
BTSZ01,BKSZ07,386,396,16
BTSZ01,BKSZ08,320,327,16
BTSZ01,BKSZ09,423,436,16
BTSZ01,BMSZ01,151,150,16
BTSZ01,BMSZ07,126,126,16
BTSZ01,BMSZ09,47,47,16
BTSZ01,BPSZ01,81,81,16
BTSZ01,BPSZ02,97,99,16
BTSZ01,BPSZ03,59,59,16
BTSZ01,BPSZ04,130,128,16
BTSZ01,BPSZ05,281,274,16
BTSZ01,BPSZ06,119,117,16
BTSZ01,BPSZ07,189,193,16
BTSZ01,BSSZ01,97,97,16
BTSZ01,BSSZ03,63,62,16
BTSZ01,BTSZ01,2047,2431,16
BTSZ01,BTSZ02,351,356,16
BTSZ01,BTSZ03,308,309,16
BTSZ01,BTSZ04,109,111,16
BTSZ01,BTSZ05,90,95,16
BTSZ01,BTSZ06,177,182,16
BTSZ01,BTSZ07,74,74,16
BTSZ01,BTSZ08,54,54,16
BTSZ01,CCSZ01,58,61,16
BTSZ01,CHSZ03,92,92,16
BTSZ01,CKSZ01,92,92,16
BTSZ01,CKSZ02,65,63,16
BTSZ01,CKSZ03,111,111,16
BTSZ01,CKSZ04,104,104,16
BTSZ01,CKSZ05,122,120,16
BTSZ01,CKSZ06,74,73,16
BTSZ01,CLSZ01,101,103,16
BTSZ01,CLSZ02,505,536,16
BTSZ01,CLSZ03,43,43,16
BTSZ01,CLSZ04,416,417,16
BTSZ01,CLSZ06,286,292,16
BTSZ01,CLSZ07,63,65,16
BTSZ01,CLSZ08,62,62,16
BTSZ01,DTSZ01,97,97,16
BTSZ01,DTSZ02,196,192,16
BTSZ01,DTSZ03,139,138,16
BTSZ01,DTSZ12,90,89,16
BTSZ01,GLSZ04,111,108,16
BTSZ01,GLSZ05,104,104,16
BTSZ01,JESZ01,65,66,16
BTSZ01,JESZ02,95,95,16
BTSZ01,JESZ03,203,204,16
BTSZ01,JESZ05,413,425,16
BTSZ01,JESZ08,66,65,16
BTSZ01,JWSZ02,57,57,16
BTSZ01,JWSZ03,90,90,16
BTSZ01,JWSZ04,49,49,16
BTSZ01,JWSZ08,74,73,16
BTSZ01,JWSZ09,117,117,16
BTSZ01,KLSZ05,41,41,16
BTSZ01,KLSZ06,51,51,16
BTSZ01,MPSZ03,42,42,16
BTSZ01,MUSZ01,65,65,16
BTSZ01,NTSZ04,58,59,16
BTSZ01,NVSZ01,74,73,16
BTSZ01,NVSZ02,158,158,16
BTSZ01,ORSZ02,621,622,16
BTSZ01,ORSZ03,173,174,16
BTSZ01,OTSZ01,66,66,16
BTSZ01,OTSZ03,105,105,16
BTSZ01,QTSZ01,76,76,16
BTSZ01,QTSZ02,97,99,16
BTSZ01,QTSZ06,43,45,16
BTSZ01,QTSZ08,111,112,16
BTSZ01,QTSZ09,55,55,16
BTSZ01,QTSZ10,77,77,16
BTSZ01,QTSZ11,81,80,16
BTSZ01,RCSZ01,101,101,16
BTSZ01,RCSZ02,84,82,16
BTSZ01,RCSZ09,82,81,16
BTSZ01,RCSZ10,139,140,16
BTSZ01,SGSZ06,54,54,16
BTSZ01,SISZ01,84,88,16
BTSZ01,SRSZ01,50,50,16
BTSZ01,TNSZ01,73,74,16
BTSZ01,TNSZ04,143,143,16
BTSZ01,TPSZ02,113,113,16
BTSZ01,WCSZ01,43,43,16
BTSZ01,WDSZ03,50,51,16
BTSZ01,WDSZ09,54,57,16
BTSZ01,BKSZ01,41,41,20
BTSZ01,BKSZ05,238,240,20
BTSZ01,BKSZ06,47,47,20
BTSZ01,BKSZ07,259,259,20
BTSZ01,BKSZ08,211,208,20
BTSZ01,BKSZ09,286,284,20
BTSZ01,BMSZ01,111,109,20
BTSZ01,BMSZ07,53,53,20
BTSZ01,BPSZ02,42,43,20
BTSZ01,BPSZ04,42,43,20
BTSZ01,BPSZ05,142,138,20
BTSZ01,BPSZ07,166,170,20
BTSZ01,BTSZ01,1623,1806,20
BTSZ01,BTSZ02,252,255,20
BTSZ01,BTSZ03,120,122,20
BTSZ01,BTSZ04,47,47,20
BTSZ01,BTSZ06,105,108,20
BTSZ01,BTSZ07,57,59,20
BTSZ01,CCSZ01,57,57,20
BTSZ01,CHSZ03,92,93,20
BTSZ01,CKSZ03,45,45,20
BTSZ01,CKSZ05,57,58,20
BTSZ01,CLSZ01,63,65,20
BTSZ01,CLSZ02,392,404,20
BTSZ01,CLSZ04,296,309,20
BTSZ01,CLSZ06,166,167,20
BTSZ01,CLSZ07,57,57,20
BTSZ01,CLSZ08,41,41,20
BTSZ01,DTSZ01,78,80,20
BTSZ01,DTSZ02,103,103,20
BTSZ01,DTSZ03,101,104,20
BTSZ01,DTSZ12,49,49,20
BTSZ01,GLSZ04,78,78,20
BTSZ01,JESZ02,50,50,20
BTSZ01,JESZ03,119,120,20
BTSZ01,JESZ05,277,279,20
BTSZ01,JWSZ03,72,72,20
BTSZ01,JWSZ04,41,41,20
BTSZ01,JWSZ08,55,55,20
BTSZ01,JWSZ09,57,57,20
BTSZ01,KLSZ06,45,45,20
BTSZ01,MUSZ01,54,54,20
BTSZ01,NVSZ01,42,43,20
BTSZ01,NVSZ02,72,70,20
BTSZ01,ORSZ02,339,346,20
BTSZ01,ORSZ03,131,128,20
BTSZ01,OTSZ01,45,45,20
BTSZ01,OTSZ03,127,124,20
BTSZ01,QTSZ01,45,45,20
BTSZ01,QTSZ02,54,54,20
BTSZ01,QTSZ08,69,69,20
BTSZ01,QTSZ09,41,41,20
BTSZ01,QTSZ10,43,45,20
BTSZ01,QTSZ11,54,54,20
BTSZ01,RCSZ01,108,111,20
BTSZ01,RCSZ02,113,115,20
BTSZ01,RCSZ10,63,62,20
BTSZ01,SRSZ01,55,55,20
BTSZ01,TNSZ01,49,49,20
BTSZ01,TNSZ04,59,59,20
BTSZ01,TPSZ02,45,46,20
SESZ04,AMSZ02,74,73,8
SESZ04,AMSZ03,65,63,8
SESZ04,CHSZ03,45,45,8
SESZ04,GLSZ04,72,70,8
SESZ04,HGSZ02,53,53,8
SESZ04,HGSZ03,113,115,8
SESZ04,HGSZ04,351,360,8
SESZ04,HGSZ05,760,776,8
SESZ04,HGSZ07,150,150,8
SESZ04,PGSZ01,45,47,8
SESZ04,PGSZ02,80,80,8
SESZ04,PGSZ03,247,247,8
SESZ04,PGSZ04,173,170,8
SESZ04,PGSZ05,101,100,8
SESZ04,SESZ02,365,362,8
SESZ04,SESZ03,856,865,8
SESZ04,SESZ04,1632,1816,8
SESZ04,SESZ05,274,278,8
SESZ04,SESZ06,1098,1107,8
SESZ04,SGSZ01,74,76,8
SESZ04,SGSZ03,65,63,8
SESZ04,SGSZ04,45,47,8
SESZ04,SGSZ06,76,74,8
SESZ04,SKSZ01,76,74,8
SESZ04,SLSZ01,69,76,8
SESZ04,SLSZ04,51,55,8
SESZ04,TMSZ02,59,59,8
SESZ04,TMSZ03,65,63,8
SESZ04,WCSZ01,47,47,8
SESZ04,WDSZ09,76,76,8
SESZ04,YSSZ04,42,42,8
SESZ04,AMSZ01,53,53,12
SESZ04,AMSZ02,72,70,12
SESZ04,AMSZ03,82,81,12
SESZ04,AMSZ06,45,45,12
SESZ04,BDSZ04,68,66,12
SESZ04,BSSZ01,45,45,12
SESZ04,BSSZ03,58,59,12
SESZ04,CHSZ03,58,58,12
